time,currency,selling,buying
31-08-20_14:01,USD,7.3185,7.3845
31-08-20_14:02,USD,7.3186,7.3846
31-08-20_14:02,USD,7.3186,7.3846
31-08-20_14:03,USD,7.3163,7.3823
31-08-20_14:03,USD,7.3163,7.3823
31-08-20_14:04,USD,7.3164,7.3824
31-08-20_14:04,USD,7.3164,7.3824
31-08-20_14:05,USD,7.3168,7.3828
31-08-20_14:05,USD,7.3168,7.3828
31-08-20_14:06,USD,7.3164,7.3824
31-08-20_14:06,USD,7.3164,7.3824
31-08-20_14:07,USD,7.3172,7.3832
31-08-20_14:07,USD,7.3172,7.3832
31-08-20_14:08,USD,7.3155,7.3815
31-08-20_14:08,USD,7.3155,7.3815
31-08-20_14:09,USD,7.3154,7.3814
31-08-20_14:09,USD,7.3154,7.3814
31-08-20_14:10,USD,7.3159,7.3819
31-08-20_14:10,USD,7.3159,7.3819
31-08-20_14:11,USD,7.3157,7.3817
31-08-20_14:11,USD,7.3157,7.3817
31-08-20_14:12,USD,7.3166,7.3826
31-08-20_14:12,USD,7.3166,7.3826
31-08-20_14:13,USD,7.3164,7.3824
